offer_id,category,cluster_id,brand,title,description,price,specTableContent
15096871,Camera_and_Photo,83432,," ""Sigma 50mm F1.4 DG HSM Art (Nikon) ""@en Aden Camera Digital Cameras Toronto Canada Store "" Sigma | SLR","""
                        The staple Sigma 50mm F1.4 DG HSM has been redesigned and reengineered to set a new standard for the Art line. With a large F1.4 aperture, the Sigma 50mm F1.4 prime lens is pro level performer for shooting everything including portrait photography, landscape photography, studio photography and street photography. A Hyper Sonic Motor (HSM) ensures quiet, smooth and accurate autofocusing and paired with Special Low Dispersion (SLD) glass and Super Multi-Layer coating, the 50mm F1.4 is a high performance lens for modern DSLR sensors. 13 elements in 8 groups allow for unsurpassed performance even at wide apertures and close-up photography is easily managed with a minimum focusing distance of 40cm. The Sigma 50mm F1.4 lens is the new exceptional standard, standard prime.Main Features:

Completely redesigned and reengineered
Exceptional Image Quality
Incredible focal point sharpness when wide open
Pairs well with Pro-Level DSLR's
MTF A1-tested
Aperture Range: F1.4 to F16
One Molded Glass Aspherical Element
Three Special Low Dispersion Elements
Super Multi-Layer Coating
Floating System & Large Diameter Design
Hyper Sonic AF Motor
Rounded Nine-Blade Diaphragm
Thermally Stable Composite Material
Brass Bayonet Mount
Compatible with Sigma USB Dock

7 Year Sigma Canada Warranty
                    ""@en ",," Manufacturer: Sigma Sku #: A50DGHN Our Price: To See Product Details, add to your cart Sigma 50mm F1.4 DG HSM Art (Nikon) Our Price: $1,049.00 Close MSRP: $1,199.95 Quantity:   Availability: In Stock FREE SHIPPING WITHIN CANADA!"
10350043,Camera_and_Photo,964655,"""GoPro""@en"," ""GoPro Wi-Fi Remote - camcorder remote control""@en, "" GoPro control ""@en Prices CNET""@en",,,
8850279,Camera_and_Photo,936704,," ""Canon ST-E3-RT Speedlite Transmitter""@en "" Canon Transmitter Radio-controlled two-way transmitter for multiple-flash setups at Crutchfield.com ""@en","""Radio-controlled two-way transmitter for multiple-flash setups""@en ",,
7590508,Camera_and_Photo,857273,"""GoPro""@en"," ""GoPro 3-Way Camera Mount""@en Mount - AFAEM-001""@en","""3-in-1 Mount Can Be Used As A Camera Grip, Extension Arm, Or Tripod/ Folding Arm Makes It Easy To Capture Selfies Without The Mount Appearing In The Shot/ Water Proof Construction For Use In And Out Of The Water/ GoPro Camera Not Included/ Black Finish""@en ",,
16901344,Camera_and_Photo,6767606,," ""CARGADOR BATERIA DOBLE CAMARA GOPRO HERO""","""CARGADOR DE BATERIA DOBLE PARA CAMARA GOPRO HERO 4"" ",,
12322819,Camera_and_Photo,446510,," ""Sony SAL30M28 30mm f/2.8 SAM""@en "" Sony SAM Wide-angle macro prime lens for A-mount DSLR cameras at Crutchfield.com ""@en","""Wide-angle macro prime lens for Sony A-mount DSLR cameras""@en ",, General Brand Compatibility Sony Image Stabilization No Focal Length 30mm Maximum Aperture f/2.8 Weight 5.25 ounces Parts Warranty 1 Year Labor Warranty 1 Year
16422707,Camera_and_Photo,128073,," ""Manfrotto X-PRO 3-Way Camera Head - Black""@en Black LN67517 MHXPRO-3W | SCAN UK""@en","""Manfrotto X-PRO 3-Way Head with Retractable Levers & Friction Controls, 3/8"" Female Thread, -30° / +90° Tilt   ""@en ",,
16108965,Camera_and_Photo,1428402,," ""Kupo 40 Inch Hex Grip Arm with Big Handle - Black""@en "" Lighting Accessories | Unique Photo ""@en","""
	- 40"" Hex Grip Arm with Big Handle 
	- Has a 2 1/2"" grip head 
	- Has a 40"" piece of steel tubing 5/8"" (16mm) in diameter 
	- Grip head consists of a pair of rotating aluminum discs 
	- Discs are attached to a 5/8"" (16 mm) receiver 
	- The discs have 4 different sized ""V"" shaped jaws 
	- The ""V"" shaped jaws have ""teeth"" 
	- Grip head features an oversized ergonomic ""T"" handle and dedicated roller bearings 
	- The grip head uses a non-slip aluminum friction disc 
	- Constructed around a solid steel central bolt with a fixed solid pin

""@en ",,
15405592,Camera_and_Photo,9265334,"""Action outdoor"""," ""Action outdoor Suction Cup with Plate"" Plate comprar y ofertas en Smashinn""","""
		Descripción Action outdoor Suction Cup with Plate 
		 
		
			Traducción generada automáticamente
			Ver descripción original en inglés
		
		
		
			Caracteristicas:  - Nueva Ventosa con fast clip ya incorporado, la camara va fijada a la ventosa con un clip- De alta calidad y agarre- Ideal para inmortalizar partidas de padel, dentro de tu coche, etc..
			Descubre nuestra oferta Action outdoor Suction Cup with Plate en stock y al mejor precio. Visita smashinn, tu tienda online de  y compra sin moverte de casa. Pago seguro y envío garantizado! Además descubre más productos similares a Action outdoor Suction Cup with Plate de la categoría Accesorios cámaras de acción para completar tu equipamiento de .
			
				
					
				
				
				 
				
					Haz clic en el siguiente enlace para ver más información sobre:
					Especificaciones
				
			
			
				
					
				
				
					Haz clic en el siguiente enlace para ver más información sobre:
					Manual
				
			
			
				
					Cuadro de tallas
				
			
		
	"" ",,
7470429,Camera_and_Photo,5411497,," ""Metabones Canon EF to Emount T Speed Booster ULTRA 0.71x""@en 0.71x LN78442 - MB_SPEF-E-BT2 | SCAN UK""@en","""Metabones Canon EF to Emount T Speed Booster ULTRA 0.71x (Black Matt)    ""@en ",,
8449953,Camera_and_Photo,142977,," ""Sony RMT-DSLR2""@en "" Sony RMT-DSLR2 Wireless remote for select Alpha digital cameras at Crutchfield.com ""@en","""Wireless remote for select Alpha digital cameras""@en ",,
7104140,Camera_and_Photo,641039,," ""Garmin Montana Lithium-Ion Battery Pack""@en Pack | Sportsman's Warehouse""@en","""Garmin Montana Lithium-Ion Battery Pack- replacement rechargeable battery pack for your Montana.  Don't run out of power!""@en ",,
4001956,Camera_and_Photo,312831,," ""Sony - 16-50mm f/3.5-5.6 Retractable Zoom Lens for Most NEX E-Mount Cameras Black""@en-US","""This compact, lightweight Sony SELP1650 16-50mm zoom lens features a retractable mechanism that is ideal for on-the-go photography. The electrically driven POWER ZOOM mechanism extends the lens when the camera is powered on for immediate shooting.""@en-US ",,
7744025,Camera_and_Photo,72951,," ""Uniden UDR444 Guardian 4.3-Inch Video Surveillance System with 2 Cameras (UDR444""@en (UDR444 - The Open Box Store""@en",,,
11977947,Camera_and_Photo,235408,"""Billingham""@en"," ""Billingham Professional 335 Black""@en Black - Billingham Camera Bag Our brands""@en","""
                                    
                        Billingham Professional 335 Black
    
        Professional Billingham 335 Black
Photographers often have a bag with the ideal combination of features, but that is either too small or too large for their needs. Billingham has therefore introduced the Billingham 335. Now both, professionals and amateurs, can easily pick a bag that fits the size of their outfit, without compromise.
Capacity

2 SLR cameras
1 large lens
2 small lenses
Flash unit
    
                
                            
                    
    
    
    
                            	            				            				            				            								        
            
                General
            
        
                        	            	            	
                	Name
                	Billingham Professional 335 Black
            	
        	            	            	
                	SKU
                	BIL335B
            	
        	            	            	
                	EAN
                	5035627110103
            	
        	            	            	
                	MPN
                	503001-01
            	
        	                                    	            				            				            				            				            				            				            				            								        
            
                Design
            
        
                        	            	            	
                	Guarantee
                	Carefree enjoyment - 2 years warranty!
            	
        	            	            	
                	Type
                	Schoudertas
            	
        	            	            	
                	Notebook compartment
                	No
            	
        	            	            	
                	Colour of product
                	Black
            	
        	            	            	
                	Material
                	Canvas
            	
        	            	            	            	
                	Case carrying style
                	Hand, Shoulder strap
            	
        	            	            	
                	Suitable for
                	DSLR camera
            	
        	                                    	            				            				            				            				            								        
            
                Weight & dimensions
            
        
                        	            	            	
                	Width
                	37 cm
            	
        	            	            	
                	Depth
                	22 cm
            	
        	            	            	
                	Height
                	26.5 cm
            	
        	            	            	
                	Interior dimensions (W x D x H)
                	355 x 150 x 220 mm
            	
        	            	            	
                	Maximaal aantal lenzen
                	2
            	
        	                


    decorateTable('product-attribute-specs-table');

    Event.observe(window, 'load', function() {
        var table = $('product-attribute-specs-table');
        var specs = table.select('.spec');

        function removeActive(){
            table.select('.title a.active, .title span.activedata-href').each(function(title,i){
                title.removeClassName('active');
            });
        }

        function activateMenu(title, table)
        {
            if(!title.hasClassName('active')) {
                if (title.hasAttribute('href')) {
                    table.select('.' + title.readAttribute('href').substr(1)).invoke('show');
                }
                if (title.hasAttribute('data-href')) {
                    table.select('.' + title.readAttribute('data-href').substr(1)).invoke('show');
                }
            }
            title.addClassName('active')
        }

        table.select('.title a, .title spandata-href').each(function(title,i){
            title.observe('click',function(e){
                e.preventDefault();
                specs.invoke('hide');
                removeActive();
                activateMenu(title, table);
            });

            if (i==0) {
                activateMenu(title, table);
            }
        });
    });

                
                        ""@en ",," General Name Billingham Professional 335 Black SKU BIL335B EAN 5035627110103 MPN 503001-01 Design Guarantee Carefree enjoyment - 2 years warranty! Type Schoudertas Notebook compartment No Colour of product Black Material Canvas Case carrying style Hand, Shoulder strap Suitable for DSLR camera Weight & dimensions Width 37 cm Depth 22 cm Height 26.5 cm Interior dimensions (W x D x H) 355 x 150 x 220 mm Maximaal aantal lenzen 2"
16342483,Camera_and_Photo,7377090,," "" 8.1-Megapixel Digital Camera with 3.0"" LCD, iA Technology, Silver ""@en, DMC-FX55S ""@en ""DMC-FX55S - PanasonicB2C""@en","""
Features
8.1-Megapixel Digital Camera with 3.6x Optical Zoom, Intelligent Auto Technology, 28mm Wide-Angle LEICA Lens and 3.0"" Diagonal LCD, Silver
""@en ",,
8839978,Camera_and_Photo,1680183,," ""Jumelle CONQUEST HD 10 x 42 Zeiss"" Conquest Hd X Zeiss - Le-Chasseur""","""jumelle zeiss Conquest HD 10x42

Plongez au coeur des détails, vivez des instants mémorables.


La nature ne laisse pas de place aux temps morts. Un constat qui s’applique chez Carl Zeiss. Les nouveaux modèles CONQUEST HD en sont la concrétisation. Une révolution en matière de Design, d‘ergonomie et d‘optique. La quintessence de la polyvalence „Made in Germany“, qui unit la qualité traditionnelle ZEISS et la technologie de dernière génération. Tout ceci avec un rapport qualité-prix remarquable. L’ensemble de ces caractéristiques permet aux modèles de jumelles Zeiss CONQUEST HD d’être considérés comme étant la meilleure façon de découvrir les produits haut de gamme ZEISS, sans le moindre compromis. 

Grâce au nouveau bloc de lentilles HD, les modèles CONQUEST HD peuvent déployer tous leurs talents en matière de qualité d’image et de fidélité chromatique. Le champ de vision particulièrement large qui permet de découvrir la nature sous un autre angle en est un bon exemple, ainsi que le traitement LotuTec® qui garantit une excellente visibilité par tous les temps et facilite le nettoyage.
Le traitement multi-couches Carl Zeiss T* dont bénéficient les modèles CONQUEST HD permet de profiter, grâce à sa transmission de plus de 90%, d’observations crépusculaires de bonne qualité.

Robustes, compacts et légers, les modèles CONQUEST HD sont particulièrement discrets en termes d’encombrement, mais se font d’autant plus remarquer en termes de qualité d’image. Le nouveau Design est toutefois incomparable, tandis que l’ergonomie et la maniabilité assurent une mise au point précise même avec des gants.

Spécifications techniques


	Couleurs neutres et claires grâce au bloc de lentilles HD
	Compactes et légères
	Qualité et Design „Made in Germany“
	Champ de vision particulièrement large
	Traitement LotuTec®
	Distance de mise au point minimum très courte
	Excellente maniabilité



Avec le plus grand champ de vision de sa catégorie, ce modèle permet de plonger au coeur des détails de la nature même à grande distance et assure des séances d’observation
confortables.
 

Caractéristiques:


	Grossissement : 10
	Diamètre de l‘objectif  : 42 mm
	Diamètre de la pupille de sortie : 4.2 mm
	Indice crépusculaire : 20.5
	Champ de vision : 115 m à 1000 m
	Angle de vision subjectif : 66°
	Distance minimum de mise au point  : 2 m
	Plage d’ajustement dioptrique : +/- 4 dpt
	Distance jusqu’à la pupille de sortie : 17 mm
	Type d’objectif : HD
	Système de prismes : Schmidt Pechan
	Traitements externes : LotuTec® / T*
	Injection d’azote : oui
	Etanchéité : 400 mbar
	Plage thermiques de fonctionnement : -30 / +60 °C
	Hauteur : 155 mm
	Largeur avec un écart oculaire de 65 mm : 120 mm
	Poids : 750 g
	Références 524212

"" ",, Caractéristiques Optique Jumelle Grossissement: 10 Diamètre: 42 Etanchéité: Oui Poids en gramme: 750 Caractéristique: Etanche : 400 mbar
1139124,Camera_and_Photo,1331785,," ""Manfrotto 501 PL Adapter - Prijzen ""@NL Tweakers""@NL",,," Categorie Camera-accessoires Merk Manfrotto Product Manfrotto 501 PL Adapter Uitvoering Manfrotto 501 PL Adapter EAN 8024221223132 SKU 501PL Tweakers ID 292508 Productprijs € 23,95 Pakketpost € 0,- iDeal € 0,- Totaal € 23,95 Onjuiste prijs melden Productprijs € 23,95 Pakketpost (tot € 50,-) € 0,- iDeal € 0,- Totaal € 23,95 Onjuiste prijs melden Productprijs € 26,08 Pakketpost Nederland € 0,- iDeal € 0,- Totaal € 26,08 Onjuiste prijs melden Productprijs € 27,90 Pakketpost (boven €20,-) € 0,- iDeal € 0,- Totaal € 27,90 Onjuiste prijs melden Productprijs € 27,95 Pakketpost max. €12,- € 0,- iDeal € 0,- Totaal € 27,95 Onjuiste prijs melden Productprijs € 23,99 Pakketpost - Voor 23.59 besteld, morgen gratis thuisbezorgd! € 3,99 iDeal € 0,- Totaal € 27,98 Onjuiste prijs melden Productprijs € 23,99 Pakketpost Nederland € 3,99 iDeal € 0,- Totaal € 27,98 Onjuiste prijs melden Productprijs € 23,95 Pakketpost Nederland (tot € 75,-) € 4,95 iDeal € 0,- Totaal € 28,90 Onjuiste prijs melden Productprijs € 23,95 Pakketpost (tot € 50,-) € 6,95 iDEAL € 0,- Totaal € 30,90 Onjuiste prijs melden Productprijs € 29,95 Pakketpost Nederland (tot € 75,-) € 4,95 iDeal € 0,- Totaal € 34,90 Onjuiste prijs melden Productprijs € 31,35 Pakketpost tot € 99,- € 9,50 iDeal € 0,50 Totaal € 41,35 Onjuiste prijs melden"
14746003,Camera_and_Photo,7401995,," "" 8.1-Megapixel Digital Camera with 18x Optical Zoom, Black DMC-FZ18K ""@en, ""@en ""Panasonic Product Support - DMC-FZ18K""@en","""
Features
8.1-Megapixel Digital Camera with 18x Optical Zoom, Intelligent Auto Technology, 28mm Wide-Angle LEICA Lens and 2.5"" Diagonal LCD, Black
""@en ",,
11143527,Camera_and_Photo,425202,"""Nikon""@en"," ""Nikon SB-300 Speedlight Flashgun""@en","""Nikon SB-300 Speedlight Flashgun""@en ",,
3693409,Camera_and_Photo,1625326,," ""Aluratek 7"" Digital Photo Frame""@en Frame (ADPF07SF)""@en",,,
11285854,Camera_and_Photo,1005629,," ""Earthwise CHL91302 Cordless Batteries Reviews & Ratings""@en Ratings @ String Trimmers Direct.com""@en",,,
11216958,Camera_and_Photo,312831,," "" Microonda Panasonic NE-1054"", INVERTER NN-SF564S"", Sony LED 55"" 4K Android TV | XBR-55X707D"", NN-SF564M"", NN-ST661S"", JBL Pulse 2 Bocina PortÃ¡til InalÃ¡mbrica"", Bravia Led KDL-55W655D Full HD"", 60"" / KDL-60W607B"", Altavoz Bluetooth Flip 3"", 65"" Ultra HD TV| XBR-65X857D"", Microondas NN-GD693RPH"", XBR-65X757D"", 32"" NN-GF574S"", NN-ST651"", Auriculares SkullCandy CHOPS BUDS"", NN-GF574M"", NN-ST765SRPH"", Xtreme - portÃ¡til"", 40'' KDL-40W657D"", Go PANASONIC CAPACIDAD 0.9 PÂ³ 800 WATTS"", NN-SA968WRPH"", NN-SA768W"", NN-ST762SRBH"", 48"" KDL-48W657D"", 49"" XBR-49X707D"", TV|XBR-55X857D"", ""LENTE SONY E PZ 16-50 mm F3,5-5,6 OSS"", portatil Barricade"", Barricade Mini""","""Lente retrÃ¡ctil con zoom electrÃ³nicoE PZ 16â50 mm F3,5â5,6 OSS (SELP1650)Este zoom de medio alcance retrÃ¡ctil y ligero, estupendo para viajes, se pliega hasta sÃ³lo 29,9 mm. AdemÃ¡s, incluye un zoom electrÃ³nico que permite su uso de forma fluida, silenciosa y sin esfuerzo."" ",,
