id,category,cluster_id,brand,title,description,price,specTableContent
1630414,Jewelry,170349,"""Seiko"""," ""Seiko SRP775K1 Prospex watch""","""            	                    This divers Seiko SRP775K1 Prospex watch is fitted with automatic movement and a beautiful stainless steel band. The watch case color of this Men watch is silver The crystal fitted in this watch is an extra strong mineral crystal The water resitance of this model is 20 Atm. / 200 meters (also waterproof 20 atm. / Diving proof): These watches are suitable for all types of water sports and diving If you choose for a Seiko watch, you choose for quality and a watch which will last you for years!
            	                    
            	                        Read more            	                        Close            	                        
    	                        "" ",,
1754373,Jewelry,93944,," "" Nixon Men's The C45 SS Watch""@en ""Men's Watch (A951-2304) - WATCH SHOP.com™""@en","""This gents Nixon The C45 Ss watch is made from stainless steel and is powered by an analogue quartz movement. It is fastened with a metal  bracelet and has a blue dial. ""@en ",,
14235954,Jewelry,1186111,," "" Seiko Astron Men's GPS Titanium Chronograph Solar Powered Watch""@en ""Men's Watch (SSE025J1) - WATCH SHOP.com™""@en","""This men's Seiko Astron Gps watch has a titanium titanium case and is fitted with a chronograph solar movement. It is fastened with a brown leather  strap and has a brown dial.  The watch has a date function. ""@en ",,
11899110,Jewelry,488055,," ""Casio Wave Ceptor WV-58DE-1A""@en WV-58DE-1A - Casio WaveCeptor Watches""@en","""Casio Wave Ceptor WV-58DE-1AVEF: radio controlled, countdown timer, stopwatch, daily alarm, 5 bar water resistance.

 

Illuminator
At the touch of a button, the display can be brightly illuminated.

Radio signal reception (EU, USA, Japan, China)
Whether in Europe, North America and Japan or in the outer reaches of Canada, Central America and China - once the watch has been set to the local time, it receives the relevant signal and shows the correct time wherever you are. In many countries, it also sets itself automatically to summer and winter time.

World time function
Displays the current time in major cities and specific areas around the world.

Stopwatch function - 1/100 sec. - 1 hour
Elapsed time, split time and final time are measured with 1/100-sec accuracy. The watch can measure times of up to 1 hour.

Timer - 1/1 min. - 1 hour
For fans of precision: the countdown timers help you to remember specific or recurring events by giving off an audible signal at a preset time. The time can be set to the nearest minute and up to 1 hour in advance.

Alarm Function    

Daily Alarm: sounds each day at the time you set

Button tones on/off
The button tones for using the mode button can be turned off. This means that the watch no longer beeps when switching from one function to another. Preset alarm or countdown timers remain active when the button tones are deactivated.

12/24-hour timekeeping
Times can be displayed in either a 12-hour or 24-hour format.

Stainless steel band
Tough, durable and elegant: The stainless steel wrist strap gives your watch that classic feel.

Safety Catch
Always reliable: This watch has a particularly secure safety catch, which helps prevent the strap from opening by mistake.

Daily Alarm: sounds each day at the time you set

2 Years - 1 Battery
The battery supplies the watch with sufficient energy for approx. two years.

Water resistance classification (5 bar)
Suitable for swimming, white water rafting, non-snorkeling water related work, and fishing.

Dimensions
53,4 mm x 43,7 mm x 12,0 mm (H x W x D)

Weight
43,0 g

 

 

 

 

 
""@en ",,
5421071,Jewelry,14248116,," ""ArtCarved Contemporary Wedding Band 11-WV7365W-G"" ""Shop ArtCarved 11-WV12WR7-G bands | Northeastern Fine Jewelry""","""<p>This palladium, 14k white gold modern wedding band for Gents by ArtCarved is preferred by many newlyweds for its superior comfort level and extraordinary design. The 11-WV7365W-G tells your romantic late with eye-catching attention to detail and carefully crafted metals and material. Fall for this ring, experience it first hand, and allow this ring’s astoundingly comfortable fit and individualistic look be the symbol for your everlasting relationship.</p>

<p>This band was crafted with great care and love, masterfully cut from palladium, 14k white gold. The band's metal both speaks to the lasting strength of your trust and the unending beauty of your relationship as well. </p>

<p>Northeastern Fine Jewelry can make jewelry to your exact specifications. Do you have any questions? Contact Northeastern Fine Jewelry at 1-855-795-NEFJ or info@nefj.com.</p>"" ",,
10290261,Jewelry,538280,," "" Ladies Michael Kors Darci Watch MK3192 ""Brands""",,,
14740210,Jewelry,66696,," "" Mens Nixon The Brigade Watch A1176-001 ""Men's Watches | Designer For Men Hut""",,,
3760542,Jewelry,10411176,"""Polar""@en-US"," "" Polar USA Unisex FT4 Green/Green Watch ""@en-US ""Polar | Fitness Gear Express""@en-US","""The Polar FT4 heart rate monitor provides a smarter training experience. Whether your goal is to lose weight or improve your fitness, Polar's easy-to-use heart rate based Smart Coaching features will guide you to exercise efficiently and motivate you to reach your fitness goals. The FT4 provides continuous, accurate heart rate and lets you know exactly how many calories you've burned. In addition, it stores your last ten training sessions so you can track your progress. Requires and includes comfortable fabric heart rate chest strap (adjustable size M-XXL). Operational Instruction: Getting started with a Polar heart rate monitor is easy. First, make sure you thoroughly wet the electrodes on back of the heart rate chest strap with water and snap the transmitter into place. Then place the strap on your chest prior to starting the watch. Tip: it is best to stand away from others when starting the watch. When you are finished with your workout detach transmitter, rinse the strap with water and hang dry. ""@en-US ",," Manufacturer Polar Electro, Inc. Brand Polar Color Green Model 90051030 UPC 799891079720 Item Weight 0.4 pounds Item Size 3 x 4 x 4 inches Package Weight 0.4 pounds Package Size 3.8 x 3 x 3 inches Units in Package 1"
6784724,Jewelry,2636826,"""Omega"""," ""Omega Planet Ocean 232.30.44.22.03.001"" 232.30.44.22.03.001 Watch | Watchfinder & Co.""","""
                            The Omega Seamaster is known for its pioneering role in oceanographic exploration, so it is only fitting that when it came time to boost the brand's charitable profile, the Seamaster became the centrepiece of a philanthropic project to help protect those same oceans. Omega has undertaken this project, or rather projects, of marine conservation in collaboration with the GoodPlanet Foundation, an environmental charity dedicated to positive action on ecology and sustainability. In support of the foundation, Omega created this colourful special edition Planet Ocean 600M GMT GoodPlanet, with a portion of the proceeds going towards preservation of the mangroves and seagrasses in Southeast Asia.
                            
                        "", ""This Omega has undergone a thorough inspection of accuracy, functionality and condition at our Omega certified service centre to determine the level of reconditioning required to meet our strict standards. It has also been checked against our records to ensure authenticity."" ",,
4560535,Jewelry,137345,," "" Olivia Burton Ladies' Modern Vintage Watch""@en ""Ladies' Watch (OB16MV60) - WATCH SHOP.com™""@en","""This ladies Olivia Burton Modern Vintage watch has a PVD gold plated case and is fitted with a quartz movement. It is fastened with a black leather  strap and has a multicolour dial. ""@en ",,
15010561,Jewelry,1597720,"""TAG Heuer""@es"," "" TAG HEUER FORMULA 1 200 M - ∅32 mmCerámica y diamantes WAH1315.BA0868 ""@es ""TAG Heuer Formula 32 mm | watch price""@es",""" Discover the TAG Heuer Formula 1   32 mm WAH1315.BA0868 .""@es ",,
3918418,Jewelry,571319,"""Daniel Wellington""@en"," ""Classic Black Sheffield Rose Gold 40mm""@en ""Daniel Wellington Classic 40mm nur € 189.00""@en",,,
17557475,Sports_and_Outdoors,1631615,"""TomTom""@en"," ""TomTom Runner 2 Cardio GPS & Heart Rate Watch Black - Large Strap""@en Strap · TomTom Running ah""@en","""

24/7 Activity Tracking - Capture your steps, active minutes and calories burnt.
Built-in Heart Rate Monitor - Get accurate heart rate information on your wrist.
Goal Setting - Challenge yourself to a daily or weekly target. Steps, calories, distance or active time. Set your goal and track your progress.
Multisport Mode - Train in run, bike, swim, gym and treadmill modes.
GPS Tracking - Track your speed, pace, distance, time and calories burnt.
Automatic Sleep Tracking - Know if you're getting the sleep you need.
5 Heart Rate Training Zones - Train in 5 different zones to get results faster.
Race Mode - Select one of your past performances to race against.
Interval Training - Improve speed and fitness with custom work-rest sessions.
Indoor Training Mode - Track your performance on the treadmill or in the gym.

Sports


Treadmill - Tracks heart rate, speed, pace, distance, calories burnt and duration


Running - Tracks heart rate, speed, pace, distance, calories burnt and duration


Cycling - Tracks heart rate, speed, pace, distance, calories burnt and duration (Cadence - through an optional cadence sensor)


Indoor Cycling - Tracks heart rate, calories burnt and duration (Cadence, speed, pace and distance - through an optional cadence sensor)


Swimming - Tracks laps, distance, speed, duration, calories burnt and strokes


Freestyle - Tracks heart rate, speed, pace, distance, calories burnt and duration


Gym - Tracks duration, heart rate and calories burnt



Activity Tracking

Activity Measurements - Steps, active minutes, distance, calories burnt and sleep
Running - Tracks heart rate, speed, pace, distance, calories burnt and duration


Views - Daily and weekly


Goals - Steps, active minutes, distance or calories burnt
Training


Goals - Time, distance or calories


Intervals -Yes


Laps - Time / Distance / Manual


Race - Past activities, favorites and custom


Zone - Pace, heart rate or speed



Weight and Dimensions

Battery lifetime - Activity tracking: up to 3 weeks, GPS: up to 11 hours, GPS + Heart Rate: up to 9 hours


Display resolution - 144x168


Display size - 22x25 mm


Thickness - 13.7 mm
Weight - 50 g


Wrist Size - 143-206 mm
Sensors


Sensors (internal) - Motion sensor (accelerometer + gyro), compass, optical heart rate monitor


Sensor (wireless) - Bluetooth® Smart


Alerts - Beep & Vibrate



Water Resistance

Waterproofing - 40 m / 130 feet (5 ATM)





 ""@en ",,
10808996,Jewelry,13058701,," ""Raymond Weil Freelancer Watch 7754-TIC-05209"" ""Shop Raymond 7740-SC1-65221 Watches | Costello Jewelry Company""","""<p> At Naperville’s favorite jeweler we offer a wide selection of luxury watches.We are proud to be a Raymond Weil retailer. As an authorized retailer, you can rest assured that every Raymond Weil watch we carry is 100% authentic and backed by a generous warranty.  Raymond Weil timepieces are crafted to last and they are loved for their attention to detail. This 7754-TIC-05209 Calfskin Gents Raymond Weil watch features a With anti-reflective coating, Scratch resistant sapphire crystal for worry-free wear. Whether you are looking for a watch that is stylish and sophisticated or casual and sporty we are confident that you’ll find just what you are looking for. </p>"" ",,
17323471,Jewelry,1188887,," ""Cartier W51002Q3 Tank Francaise Large - Stainless Steel Watch""@en Watches From SwissLuxury""@en","""Cartier Tank Francaise WatchesLarge size, stainless steel case, silver dial, automatic winding mechanical movement, stainless steel bracelet. Water resistant to 30 meters (100 feet).""@en ",,
12649708,Jewelry,14033712,"""Cartier"""," ""Cartier Tank Francaise W51008Q3"" W51008Q3 Watch | Watchfinder & Co.""","""This Cartier has undergone a thorough inspection of accuracy, functionality and condition at our Cartier certified service centre to determine the level of reconditioning required to meet our strict standards. It has also been checked against our records to ensure authenticity."", ""
                            The Cartier Tank has been a design milestone since its inception in the early 20th century. Unlike the modified pocket watches being made by other manufacturers, the Tank used a new case design—inspired by the shape of a tank—that actually incorporated the lugs into its shape, rather than adding them as an afterthought. Other iconic design elements include the blued sword hands, Roman numerals, elegant square dial and octagonal crown complete with sapphire cabochon. The Française collection adds a somewhat sportier, more modern feel to an already superb timepiece, making it bolder and more versatile, in large part thanks to its chain-link bracelet.
                            
                        "" ",," Name Monthly Repayment Total Amount Cost of Credit APR Interest Free Finance (6 Months) £236.88 £1,895.00 £0.00 0% Interest Free Finance (12 Months) £118.44 £1,895.00 £0.00 0% Classic Credit 24 Months 9.9% £65.25 £2,039.75 £144.75 9.9% Classic Credit 36 Months 9.9% £45.51 £2,112.11 £217.11 9.9% Classic Credit 48 Months 9.9% £35.70 £2,187.35 £292.35 9.9%"
8881721,Jewelry,788022,," ""Raymond Weil Tango Watch 5391-ST-00995"" ""Shop Raymond 5391-STS-00995 Watches | Costello Jewelry Company""","""<p> At Naperville’s premier jeweler we offer a comprehensive selection of fine watches.We are delighted to be a Raymond Weil retailer. As an authorized retailer, you can rest assured that every Raymond Weil watch we carry is 100% authentic and backed by a generous warranty.  Raymond Weil watches are crafted for precision and they are known for their luxurious details. This 5391-ST-00995 Stainless steel Ladies Raymond Weil watch features a Scratch resistant sapphire crystal for worry-free wear. Whether you are looking for a watch that is stylish and refined or casual and sporty we are confident that you’ll find just what you are looking for. </p>"" ",,
7885959,Jewelry,11213997,," ""Cartier Santos 100 Watch W20073X8"" ""Shop Cartier W20106X8 Watches | Northeastern Fine Jewelry""","""<p>This fine watch, model number W20073X8 from Cartier provides style and top notch functionality for your everyday fashion. This Gents timepiece features some of the most contemporary and useful features. </p>

<p> 
This is the timepiece of insurmountable functionality and exquisite style. A silver dial provides superior readability. Its automatic (self winding) movement features complications you’ll come to cherish. This watch includes central 60 second hand complications. Its complications greatly increase your watch’s functionality. The numbers on this timepiece are in roman numeral style, adding to this piece’s luxurious feel. The case is artfully crafted of stainless steel, both eye catching and is crafted to last. The watch’s alligator band was designed to be worn all day and still be comfortable to wear. This bezel is one that will not be forgotten and will always be by your side. It encloses the scratch resistant sapphire crystal of the watch. It has a 330 ft (100 meter) water resistance. </p>

<p>Northeastern Fine Jewelry has sleek, elegant, and luxurious watches for any price level. For more information, call 1-855-795-NEFJ or email at info@nefj.com.</p>"" ",,
606028,Jewelry,3141972,," ""Omega Speedmaster 311.92.44.51.01.003""","""
 This Gents watch by Omega is a brilliant piece designed to make you look active and stylish. It’s model number is 311.92.44.51.01.003, and the band material is Fabric, Nylon. In addition, enhancing the look further is the Black-colored dial, making it an outstanding timepiece to be added to your collection. It also has a water resistance for up to 150 ft (50 meter). 
As an authorized distributor of Omega, Albriton’s Jewelry in Jackson, Mississippi proudly offers you this timepiece with model number 311.92.44.51.01.003. Our retail store exclusively carries 100% authentic items from the finest brands in the jewelry business. If you want more information about this item or any other general inquiries, feel free to reach us by phone, email or by visiting directly to our store. Our expert jewelers will be happy to help you with your inquiries.                                 "" ",,
7442419,Jewelry,190840,," "" Junghans Men's Meister Pilot Automatic Chronograph Watch""@en ""Men's Watch (027/3591.00) - WATCH SHOP.com™""@en","""The high demands placed on timekeeping by aviation were first addressed by Junghans in the 1930s, when the company produced on-board clocks for air traffic use.

These were manufactured in level 7 of the now heritage-listed terrace building, the structure offered optimal lighting conditions for the delicate task of watchmaking. The classic instrument appearance of the cockpit was also reflected in the legendary Bundeswehr chronograph of 1955. The design of the Meister Pilot harks back to this: on the bi-directional rotating bezel the 12 distinctive, concave notches ensure a good grip as well as the unmistakable appearance of the timepiece. The screwed case back features a distinctive element: a specially-designed compass rose, which incorporates the symbolism of classic aviation in the form of an artificial horizon. The riveted leather strap ensures a secure fit on the wrist. The particular construction of the front assembly lends the timepiece an unusual elegance for a pilot watch – and the lightness required for take-off.""@en ",,
5351313,Jewelry,1002073,," "" Citizen Men's Eco-Drive Watch""@en ""Men's Watch (BM7193-07B) - WATCH SHOP.com™""@en","""Elegant mens Citizen watch in PVD rose plating and brown leather, set around a champagne-coloured dial with gold baton markers and a date function. The watch is powered by Eco-drive movement.""@en ",,
16327951,Jewelry,13088742,," ""Cartier Santos-Dumont Watch WH100351"" ""Shop Cartier WH100351 Watches | Northeastern Fine Jewelry""","""Null"" ",,
13407150,Jewelry,549167,," ""Seiko 5 Automatic 24 Jewels Men's 100m Rubber Sports Watch SRP601K1 ""@en | Dutyfreeislandshop.com""@en","""
        Seiko 5 Automatic 24 Jewels Men's 100m Rubber Sports Watch    ""@en ",," Brand Seiko Gender Men Glass Type Mineral Scratch Resistant Case Material Stainless Steel Strap Material Rubber Movement Automatic Self-winding, powered by the motion of the wearer’s wrist. Manufactured In Japan Made Movement Features Hackable & Hand Windable 24 Jewels Calendar (Day & Date Display) 40 Hours Power Reserve Rotating Bezel Luminous Hands and Markers Transparent Case Back Display Analog Dial Color Black Case Width 44mm Case Depth 13mm Weight 127g Water Resistance 100m"
3062867,Jewelry,973439,," "" Nixon Ladies' The Facet 38 Watch""@en ""Ladies' Watch (A409-1920) - WATCH SHOP.com™""@en","""This ladies Nixon The Facet 38 watch has a stainless steel case and is fitted with a quartz movement. It fastens a silver metal  bracelet and has a white dial. ""@en ",,
10443457,Jewelry,170349,," "" Seiko Men's Prospex Diver Automatic Watch""@en ""Men's Watch (SRP775K1) - WATCH SHOP.com™""@en","""This handsome men's Seiko Prospex Diver watch has a stainless steel case and is powered by an automatic movement. It is fitted with a silver metal  bracelet and has a black dial.  The watch has a date function. ""@en ",,
17553127,Jewelry,1038593,"""Casio""@en"," ""G-Shock Men´s Watch""@en ""Casio G-Shock Watch GA-800-1AER nur € 129.00""@en",,, General Target Group: Mens Case housing diameter: 54 mm housing height: 15 mm Shape: Round housing color: Black glass: Mineral crystal Material: Synthetic
17547721,Jewelry,434089,," ""Michele Deco Mid Gold, Diamond Dial Watch"" ""Deco Mid""",,,
10872399,Jewelry,3893035,"""Cartier"""," ""Cartier Roadster W62004V3"" W62004V3 Watch | Watchfinder & Co.""","""This Cartier has undergone a thorough inspection of accuracy, functionality and condition at our Cartier certified service centre to determine the level of reconditioning required to meet our strict standards. It has also been checked against our records to ensure authenticity."" ",,
14911945,Jewelry,252764,," ""Damen Daniel Wellington St Mawes Rose 36mm Uhr DW00100035""@de",,,
750908,Jewelry,223309,," ""Suunto - Spartan Sport Wrist HR Baro GPS Heart Rate Monitor Watch Amber""@en-US","""Suunto Spartan Sport Wrist HR Baro is a multisport GPS watch for active outdoor athletes. Compass and barometric altitude with FusedAlti™ ensure you stay on course. The durable color touch screen, 100m water resistance and practical wrist HR measurement make Spartan Sport Wrist HR Baro your ideal training and racing partner for running, cycling and outdoor sports.""@en-US ",,
13165576,Jewelry,6675693,," "" Princess Cut Diamond Ring ""@en ""Princess | Shane Co.""@en","""
One center princess cut diamond, at approximately .16 carat total weight, has been hand-selected for exceptional fire and sparkle. This brilliant stone sparkles in a dazzling 14 karat yellow gold setting.
Item Number: 41040835
""@en ",,
4898913,Jewelry,8296280,," ""Bvlgari B.Zero1 Watch BZ23WSGCL 12"" BZ23BSCC.M | Dejaun Jewelers""","""<p> A finely crafted timepiece makes a bold statement of style. While many people think watches are simply a practical accessory, a fine timepiece can also add elegance to your look. At Dejaun Jewelers, we are proud to offer a large selection of some of the worldâ€™s finest luxury watch brands, including Bvlgari. We are also proud to be an authorized Bvlgari retailer in Los Angeles. Bvlgari's exquisite timepieces are built to endure. This Ladies watch with model number BZ23WSGCL 12 is part of the unique B.Zero1 collection. It features a skillfully crafted Quartz (battery) movement, Leather band, and a 18k pink gold bezel.</p>"" ",,
14376047,Jewelry,959200,," ""Mens Engineer Hydrocarbon Ceramic XV Chronometer Automatic Watch ""@de ""Chronometer COSC Rated mechanisch Uhren""@de",,,
17482313,Jewelry,315882,," "" Daniel Wellington Ladies' Bristol Rose 36mm Watch""@en ""Ladies' Watch (DW00100039) - WATCH SHOP.com™""@en","""This slim-line ladies Daniel Wellington Bristol Rose 36mm watch is made from PVD rose plating and is fitted with a quartz movement. It is fitted with a brown leather  strap and has a cream dial. ""@en ",,
15796566,Jewelry,3102712,," ""Michele Deco Mid Watch MWW06V000003"" ""Shop Michele MWW06V000002 Watches | Northeastern Fine Jewelry""","""<p>This lustrous watch, model number MWW06V000003 from Michele provides beauty and top notch functionality for watch lovers. This Ladies timepiece combines performance and unmatched craftsmanship. </p>

<p> 
This is a watch of insurmountable functionality and indescribable style. A white dial provides superior readability. Its quartz (battery) movement has unrivaled high-precision. This watch includes small second hand complications. Its complications will amaze you because of this piece’s technical precision. The numbers on this timepiece are in index style, seamlessly fitting right in with the entire piece. The case is expertly created out of gold plated stainless steel, both attention grabbing and was crafted to last a long time. The watch’s gold plated stainless steel band was designed to be worn all day and still be comfortable to wear. This bezel is one for the ages and will always be by your side. It encircles the scratch resistant sapphire crystal of the watch. It has a 150 ft (50 meter) water resistance. The true showstopper of this piece is the diamonds that are located in the bezel of this watch. </p>

<p>Northeastern Fine Jewelry has everything from simple timepieces to ones you’ll want to keep in the family forever. For more information, call 1-855-795-NEFJ or email at info@nefj.com.</p>"" ",,
2444695,Jewelry,320278,," ""Tissot Classic Dream""@en T Dream T033.210.22.111.00 Women's Watch - The Prime Watches.""@en",""" T033.210.22.111.00
                ""@en ",, Specifications Collection T Classic Series Classic Dream Features Date Display Case Size 28 mm Gender Women Bezel Colour Silver Strap Type Stainless Steel Glass Material Mineral Glass Water Resistance(Meters) 30 Diamonds No Movement Quartz Case Material Steel Dial Colour Mother of Pearl Case Shape Round Warranty Period 2 Years Brands Tissot Specifications Collection T Classic Series Classic Dream Features Date Display Case Size 28 mm Gender Women Bezel Colour Silver Strap Type Stainless Steel Glass Material Mineral Glass Water Resistance(Meters) 30 Diamonds No Movement Quartz Case Material Steel Dial Colour Mother of Pearl Case Shape Round Warranty Period 2 Years Brands Tissot
17557258,Jewelry,8896478,," ""Hamilton Slim Auto H38615555"" ""Slim Auto""","""<p> Metals in Time is known for having a vast selection of handsome luxury timepieces, from the most trusted watch brands. Metals in Time offers only the best timepieces and we provide excellent service to go along with it. There is nothing quite as spectacular as owning a finely crafted watch. It makes a sophisticated statement and is as smart as it is practical. We know that watches come with a variety of features and functions and our knowledgeable staff is here to assist you as you navigate through our inventory to find the best timepiece to fit your needs. </p>
<p> This H38615555 Hamilton watch is from the exquisite Slim Auto collection. Hamilton fine timepieces are both functional and stylish. This H38615555 Leather Gents Hamilton timepiece includes a resilient Scratch resistant sapphire crystal for worry-free wear. Whether you are searching  for a stylish or comfortable  watch, we have just what you want. Shop with confidence knowing Metals in Time is an authorized Hamilton dealer. </p>"" ",,
5974696,Jewelry,903729,," "" Hamilton Men's Khaki Officer Mechanical Watch""@en ""Men's Watch (H69419363) - WATCH SHOP.com™""@en","""Mens Hamilton Khaki mechanical watch in stainless steel and fabric, set around a dark green dial with white numeral hour markers and a date function.""@en ",,
12984098,Jewelry,850237,," "" Childrens Tikkers Time Teacher Watch TK0120 ""Kids Watches | Designer for Kids The Hut""",,,
5870407,Jewelry,3957571,"""Cartier"""," ""Cartier"" ""CartierCartier Roadster Series Men's Watch W62041V3"""," ""See a beautiful diamond watch or jewelry on our site you'd like to buy but just don't have all the money right now? We can help by offering you FREE layaway plan. Just give us toll-free call 1-877-577-TIME send an email sales@icedtime.com and we'll be glad take your order""","""$"", ""$5,445.00"""," Item spec Gender Mens Case Material Stainless Steel Dial Color Black Bracelet Stainless Steel, Calfskin Leather Clasp Hidden Folding Clasp Movement Automatic Bezel Fixed Crystal Scratch Resistant Sapphire Case Back Solid Water Resistant 100m/330ft Case Diameter 44mm x 37mm Case Thickness 10.2mm General Item # W62041V3 MSRP $6,050.00 Brand Cartier"
6852684,Jewelry,679144,," ""Herren Tissot klassisch Dream Uhr T0334102205301""@de",,,
9948806,Jewelry,70050,," "" Seiko Men's Automatic Watch""@en ""Men's Watch (SSA231K1) - WATCH SHOP.com™""@en","""This attractive men's Seiko watch is made from stainless steel and is fitted with an analogue automatic movement. It is fastened with a brown leather  strap and has a white dial. ""@en ",,
5802163,Jewelry,96651,," "" Mens Nixon The Crew Watch A1186-2761 ""Sale | Hut""",,,
15184577,Jewelry,547135,"""Tissot""@en"," "" Tissot T-Race Touch Watch ""@en ""Tissot - T0814201705700 | Ben Bridge Jeweler""@en","""Tissot T-Race Touch watch with stainless steel case, black dial, tactile sapphire crystal, Swiss quartz movement, water-resistant up to 330 ft. Part of the Touch collection. Touch-screen access to chronometer (add/split/lap), previous performance logbook, compass, and low and high tide tracking.""@en ",,
6408150,Jewelry,388422,," "" Mens Casio G-Shock Premium Mudmaster Compass Alarm Chronograph Radio Controlled Watch GWG-1000-1A3ER ""Brands""",,,
8911299,Jewelry,396570,," "" Ladies Raymond Weil Noemia 32mm Diamond Watch 5132-STS-00985 ""Ladies Watches | Designer For Women The Hut""",,,
7318285,Jewelry,27385,," "" Seiko Men's Sportura GPS Solar Powered Watch""@en ""Men's Watch (SSF003J1) - WATCH SHOP.com™""@en","""This men's Seiko Sportura Gps watch is made from stainless steel and is powered by an analogue solar movement. It is fitted with a silver metal  bracelet and has a black dial.  The watch has a date function. ""@en ",,
12206192,Sports_and_Outdoors,184449,," ""TomTom Runner 2 Music BLK/ANT (Small) - Black/Anthracite""@en "" TomTom Running Accessories Black/Anthracite ""@en","""
                                    Listen to music, capture your steps, active minutes and calories burnt 24/7 with the Runner 2 Music.Store and listen to over 500 songs on this ultra-slim, lightweight watch with 3GB storage to keep you motivated while you’re on the go. A goal setting option lets you set your goal and track your progress, so you can keep in control of your work outs, while multisport mode lets you train in run, bike, swim, gym and treadmill modes. GPS is utilised to track your speed, pace, distance in real time and five different heart rate training zones help optimise your training and improve speed and fitness.  Winner of the product of the year ISPO Award 2016/2017 for the Performance category.Features Include:Automatic sleep tracking lets you know how much sleep you're getting each night.Audio performance feedback so you can stay on top of your game.Race mode lets you select one of your past performances to race against.Interval training improves speed and fitness with custom work-rest sessions.Track your performance on the treadmill and in the gym with the indoor training mode.Compatible with a wide range of Bluetooth headphones (available seperately) so you can listen without wires.Wireless syncing to your favourite apps such as TomTom MySports Strava Runkeeper Up Nike+ etc.QuickGPSFix technology finds your location quickly so you can start running sooner.Water resistant to 50m.
                                ""@en ",,
14046953,Sports_and_Outdoors,1631615,," ""TomTom Runner 2 Cardio BLK/ANT (Large) - Black/Anthracite""@en "" TomTom Running Accessories Black/Anthracite ""@en","""
                                    Track your heart rate and capture your steps, active minutes and calories burnt 24/7 with the Runner 2 Cardio.Track your heart rate on your wrist with the built-in heart rate monitor.A goal setting option lets you set your goal and track your progress, so you can keep in control of your work outs, while multisport mode lets you train in run, bike, swim, gym and treadmill modes. GPS is utilised to track your speed, pace, distance in real time and five different heart rate training zones help optimise your training and improve speed and fitness.  Winner of the product of the year ISPO Award 2016/2017 for the Performance category.Features Include:Automatic sleep tracking lets you know how much sleep you're getting each night.Audio performance feedback so you can stay on top of your game.Race mode lets you select one of your past performances to race against.Interval training improves speed and fitness with custom work-rest sessions.Track your performance on the treadmill and in the gym with the indoor training mode.Compatible with a wide range of Bluetooth headphones (available seperately) so you can listen without wires.Wireless syncing to your favourite apps such as TomTom MySports Strava Runkeeper Up Nike+ etc.QuickGPSFix technology finds your location quickly so you can start running sooner.Water resistant to 50m.
                                ""@en ",,
13854342,Jewelry,1188887,"""Cartier"""," ""Cartier"" ""CartierCartier Tank Francaise Series Men's Watch W51002Q3"""," ""See a beautiful diamond watch or jewelry on our site you'd like to buy but just don't have all the money right now? We can help by offering you FREE layaway plan. Just give us toll-free call 1-877-577-TIME send an email sales@icedtime.com and we'll be glad take your order""","""$"", ""$4,725.00"""," Item spec Gender Mens Case Material Stainless Steel Dial Color Silver Bracelet Stainless Stainless Steel Clasp Hidden Folding Clasp Movement Automatic Bezel Fixed Crystal Scratch Resistant Sapphire Case Back Solid Water Resistant 30m/100ft Case Diameter 28mm x 32mm Case Thickness 7.5mm General Item # W51002Q3 MSRP $5,250.00 Brand Cartier"
10537076,Jewelry,7165620,," "" Cathedral Solitaire Platinum Engagement Ring ""@en ""Cathedral | Shane Co.""@en","""
Let the center stone of your choice sparkle and shine with this cathedral solitaire engagement ring crafted in superior platinum.
Item Number: 41054990
""@en ",,
9553524,Jewelry,100676,," "" Casio Men's G-Shock Alarm Chronograph Watch""@en ""Men's Watch (GA-201-1AER) - WATCH SHOP.com™""@en","""Multi-tasking mens Casio G-Shock watch in black made with a stainless steel/ resin case. This model features alarm, backlight, date function, shock resistant, world time function, stopwatch, timer, 5 daily alarms, snooze feature, automatic calendar, 12/24 hour time keeping, mineral glass, 200 meters water resistant and chronograph. The watch fastens with a sturdy black rubber strap.""@en ",,
6641484,Jewelry,8311362,," ""Bvlgari B.Zero1 Watch BZ23WSGDL 12"" BZ23BSCC.M | Dejaun Jewelers""","""<p> A finely crafted timepiece makes a brilliant statement of style. While most people think watches are simply a practical accessory, a fine timepiece can also showcase your style. At Dejaun Jewelers, we are pleased to offer vast selection of some of the worldâ€™s most beloved luxury watch brands, including Bvlgari. We are also proud to be an authorized Bvlgari retailer in Los Angeles. Bvlgari's exquisite timepieces are designed to last. This Ladies watch with model number BZ23WSGDL 12 is part of the ever popular B.Zero1 collection.</p>"" ",,
17557311,Jewelry,15492705,"""
            
                DIESEL
            
        ""@en"," ""Diesel 'mr. Daddy 2.0' Chronograph Watch ""@en "" Men's Brown Diesel 'mega Chief' Leather Strap"," blue-sparked chronograph dial distinguish an oversized watch fitted with a handsome leather strap. Color: brown ""@en "" A raised crown protector and svelte",,
7530866,Jewelry,23592,," "" Tissot Ladies' Tradition Watch""@en ""Ladies' Watch (T0632101103700) - WATCH SHOP.com™""@en","""This ladies Tissot Tradition watch is made from stainless steel and is fitted with an analogue quartz movement. It is fastened with a silver metal  bracelet and has a white dial.  The watch has a date function. ""@en ",,
